Cat,Length,FSPEC,DI I010/010 SAC,DI I010/010 SIC,DI I010/000 Message Type,DI I010/020 TRD Type,DI I010/020 TRD DCR,DI I010/020 TRD CHN,DI I010/020 TRD GBS,DI I010/020 TRD CRT,DI I010/140 Time of Day,ADD ON time at recorder,ADD ON delta(t),DI I010/041 Lat,DI I010/041 Lon,DI I010/040 Rho,DI I010/040 Theta,DI I010/042 X,DI I010/042 Y,DI I010/200 V_rho,DI I010/200 V_theta,DI I010/202 V_x,DI I010/202 V_y,DI I010/161 Track No.,DI I010/170 Track Status,DI I010/060 ModeA,DI I010/220 Target Address,DI I010/245 Target ID,DI I010/250 Mode S MB Data,DI I010/300 Vehicle FID,DI I010/090 Fight Level,DI I010/091 Measured Height,DI I010/270 T. Size ,DI I010/270 T. Orientation,DI I010/270 T. Width,DI I010/550 System Status NOGO,DI I010/550 System Status OVL,DI I010/550 System Status TSV,DI I010/550 System Status DIV,DI I010/550 System Status TTF,DI I010/310 PreProgrammed Message,DI I010/550 Standard Deviation of Position sigmaX,DI I010/550 Standard Deviation of Position sigmaY,DI I010/550 Standard Deviation of Position covariXY,DI I010/280 Presence,DI I010/131 Amplitude of Primary Plot,DI I010/210 Calculated Acceleration,SP Special Purpose Field,RE Reserved Expansion Field
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28940.0,28940.0,0.0,,,1253.0,-50.2239990234375,-957,808,21.0,-52.152099609375,-7,6,2769,5,,,,,,,,67,-99,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28940.0,28940.0,0.0,,,1668.0,-56.5631103515625,-1386,928,34.0,153.720703125,7,-14,2772,5,,,,,,,,61,-200,76,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28940.0,28940.0,0.0,,,1099.0,-55.08544921875,-897,635,17.0,-69.5928955078125,-7,3,2768,5,,,,,,,,73,-138,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28940.0,28940.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28941.0,28941.0,0.0,,,1254.0,-50.130615234375,-957,811,23.0,-5.4327392578125,-1,10,2769,5,,,,,,,,67,-9,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28941.0,28941.0,0.0,,,1099.0,-55.0634765625,-897,636,7.0,-30.3497314453125,-2,3,2768,5,,,,,,,,79,-60,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28941.0,28941.0,0.0,,,1669.0,-56.6070556640625,-1387,927,12.0,-159.8016357421875,-2,-5,2772,5,,,,,,,,73,194,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28941.0,28941.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28942.0,28942.0,0.0,,,1099.0,-55.0634765625,-897,636,1.0,-63.96240234375,-1,0,2768,5,,,,,,,,79,-127,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28942.0,28942.0,0.0,,,1666.0,-56.7169189453125,-1387,923,33.0,175.9954833984375,1,-15,2772,5,,,,,,,,67,-155,82,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28942.0,28942.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28943.0,28943.0,0.0,,,1099.0,-55.0689697265625,-897,635,5.0,132.879638671875,2,-2,2768,5,,,,,,,,73,-245,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28943.0,28943.0,0.0,,,1663.0,-56.77734375,-1385,920,30.0,155.1324462890625,6,-12,2772,5,,,,,,,,67,-200,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28943.0,28943.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28944.0,28944.0,0.0,,,1099.0,-55.0469970703125,-896,635,4.0,47.230224609375,1,1,2768,5,,,,,,,,73,98,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28944.0,28944.0,0.0,,,1661.0,-56.8597412109375,-1385,917,26.0,177.945556640625,0,-12,2772,5,,,,,,,,67,-155,76,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28944.0,28944.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28944.0,28944.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28945.0,28945.0,0.0,,,1099.0,-55.1129150390625,-898,635,12.0,-119.3280029296875,-5,-3,2768,5,,,,,,,,85,-234,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28945.0,28945.0,0.0,,,1660.0,-56.8817138671875,-1384,916,15.0,152.918701171875,3,-6,2772,5,,,,,,,,67,-206,82,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28945.0,28945.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28946.0,28946.0,0.0,,,1100.0,-55.074462890625,-898,636,9.0,-16.907958984375,-1,4,2768,5,,,,,,,,79,-31,50,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28946.0,28946.0,0.0,,,1659.0,-56.97509765625,-1385,913,25.0,-166.2835693359375,-3,-11,2772,5,,,,,,,,67,182,76,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28946.0,28946.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28947.0,28947.0,0.0,,,1099.0,-55.052490234375,-897,636,7.0,92.3291015625,3,0,2768,5,,,,,,,,73,188,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28947.0,28947.0,0.0,,,1657.0,-57.073974609375,-1385,910,29.0,179.6044921875,0,-13,2772,5,,,,,,,,67,154,76,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28947.0,28947.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28948.0,28948.0,0.0,,,1099.0,-55.0909423828125,-897,635,7.0,178.7255859375,0,-3,2768,5,,,,,,,,73,154,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28948.0,28948.0,0.0,,,1654.0,-57.1673583984375,-1384,906,32.0,169.0740966796875,3,-14,2772,5,,,,,,,,67,-172,82,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28948.0,28948.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28949.0,28949.0,0.0,,,1099.0,-55.0634765625,-897,635,4.0,61.85302734375,2,1,2768,5,,,,,,,,73,126,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28949.0,28949.0,0.0,,,1650.0,-57.1783447265625,-1381,903,37.0,130.4681396484375,13,-11,2772,5,,,,,,,,67,-251,80,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28949.0,28949.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28949.0,28949.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28950.0,28950.0,0.0,,,1098.0,-55.0799560546875,-896,635,6.0,145.711669921875,1,-2,2768,5,,,,,,,,73,-217,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28950.0,28950.0,0.0,,,1649.0,-57.2607421875,-1381,901,26.0,173.9080810546875,1,-12,2772,5,,,,,,,,73,-161,70,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28950.0,28950.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28951.0,28951.0,0.0,,,1098.0,-55.0909423828125,-897,635,2.0,-101.766357421875,-1,0,2768,5,,,,,,,,73,-200,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28951.0,28951.0,0.0,,,1646.0,-57.2991943359375,-1379,898,27.0,145.1568603515625,7,-10,2772,5,,,,,,,,67,-217,76,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28951.0,28951.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28952.0,28952.0,0.0,,,1098.0,-55.074462890625,-896,635,2.0,25.587158203125,0,1,2768,5,,,,,,,,73,53,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28952.0,28952.0,0.0,,,1641.0,-57.381591796875,-1377,894,41.0,152.86376953125,8,-17,2772,5,,,,,,,,61,-206,76,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28952.0,28952.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28953.0,28953.0,0.0,,,1098.0,-55.0360107421875,-895,635,9.0,85.2703857421875,4,0,2768,5,,,,,,,,73,171,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28953.0,28953.0,0.0,,,1640.0,-57.469482421875,-1377,891,28.0,174.693603515625,1,-13,2772,5,,,,,,,,79,-161,70,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28953.0,28953.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28954.0,28954.0,0.0,,,1098.0,-54.9810791015625,-895,636,10.0,10.3271484375,1,5,2768,5,,,,,,,,73,25,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28954.0,28954.0,0.0,,,1637.0,-57.4639892578125,-1374,889,23.0,125.0848388671875,9,-6,2772,5,,,,,,,,73,255,70,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28954.0,28954.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28954.0,28954.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28955.0,28955.0,0.0,,,1099.0,-55.0909423828125,-897,635,16.0,-129.6881103515625,-6,-5,2768,5,,,,,,,,73,-256,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28955.0,28955.0,0.0,,,1632.0,-57.4749755859375,-1370,886,42.0,127.705078125,15,-12,2772,5,,,,,,,,73,-251,70,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28955.0,28955.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28956.0,28956.0,0.0,,,1103.0,-55.1348876953125,-901,636,33.0,-68.082275390625,-14,6,2768,5,,,,,,,,103,-133,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28956.0,28956.0,0.0,,,1628.0,-57.4859619140625,-1367,884,33.0,126.8536376953125,12,-9,2772,5,,,,,,,,73,255,74,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28956.0,28956.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28957.0,28957.0,0.0,,,1099.0,-55.1019287109375,-897,635,25.0,115.3729248046875,10,-5,2768,5,,,,,,,,73,233,44,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28957.0,28957.0,0.0,,,1622.0,-57.557373046875,-1363,879,54.0,140.877685546875,15,-19,2772,5,,,,,,,,73,-228,80,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28957.0,28957.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28958.0,28958.0,0.0,,,1098.0,-55.030517578125,-895,635,16.0,85.36376953125,7,1,2768,5,,,,,,,,73,171,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28958.0,28958.0,0.0,,,1620.0,-57.568359375,-1362,878,25.0,130.45166015625,9,-7,2772,5,,,,,,,,73,-251,80,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28958.0,28958.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28959.0,28959.0,0.0,,,1098.0,-55.0360107421875,-896,635,2.0,-55.953369140625,-1,0,2768,5,,,,,,,,73,-110,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28959.0,28959.0,0.0,,,1615.0,-57.5244140625,-1357,876,42.0,109.9456787109375,18,-7,2772,5,,,,,,,,79,222,74,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28959.0,28959.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28959.0,28959.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28960.0,28960.0,0.0,,,1097.0,-55.04150390625,-895,635,8.0,128.7322998046875,3,-2,2768,5,,,,,,,,67,-251,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28960.0,28960.0,0.0,,,1612.0,-57.447509765625,-1353,876,34.0,92.57080078125,15,-1,2772,5,,,,,,,,73,188,74,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28960.0,28960.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28961.0,28961.0,0.0,,,1098.0,-55.0140380859375,-896,636,7.0,-20.0390625,-1,3,2768,5,,,,,,,,73,-37,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28961.0,28961.0,0.0,,,1605.0,-57.3870849609375,-1346,874,62.0,108.984375,27,-9,2772,5,,,,,,,,73,222,74,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28961.0,28961.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28962.0,28962.0,0.0,,,1099.0,-55.0469970703125,-896,635,8.0,-91.175537109375,-3,0,2768,5,,,,,,,,73,-178,48,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28962.0,28962.0,0.0,,,1598.0,-57.32666015625,-1340,872,58.0,107.0452880859375,25,-8,2772,5,,,,,,,,73,216,58,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28962.0,28962.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28963.0,28963.0,0.0,,,1099.0,-55.074462890625,-897,635,5.0,-150.5401611328125,-1,-2,2768,5,,,,,,,,73,216,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28963.0,28963.0,0.0,,,1596.0,-57.28271484375,-1337,872,25.0,96.7840576171875,11,-1,2772,5,,,,,,,,73,194,78,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28963.0,28963.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28964.0,28964.0,0.0,,,1098.0,-55.0579833984375,-896,635,6.0,99.8876953125,3,0,2768,5,,,,,,,,73,205,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28964.0,28964.0,0.0,,,1590.0,-57.2607421875,-1332,869,53.0,116.004638671875,21,-10,2772,5,,,,,,,,67,233,78,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28964.0,28964.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28964.0,28964.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28965.0,28965.0,0.0,,,1098.0,-55.0360107421875,-896,635,3.0,69.345703125,1,1,2768,5,,,,,,,,73,143,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28965.0,28965.0,0.0,,,1584.0,-57.2003173828125,-1326,867,53.0,107.2100830078125,23,-7,2772,5,,,,,,,,73,216,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28965.0,28965.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28966.0,28966.0,0.0,,,1097.0,-54.99755859375,-895,635,8.0,72.1856689453125,3,1,2768,5,,,,,,,,67,149,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28966.0,28966.0,0.0,,,1578.0,-57.2003173828125,-1321,864,53.0,122.0965576171875,20,-13,2772,5,,,,,,,,73,250,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28966.0,28966.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28967.0,28967.0,0.0,,,1098.0,-55.0030517578125,-895,636,3.0,-51.8499755859375,-1,1,2768,5,,,,,,,,79,-99,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28967.0,28967.0,0.0,,,1573.0,-57.161865234375,-1316,861,51.0,112.65380859375,21,-9,2772,5,,,,,,,,67,227,78,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28967.0,28967.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28968.0,28968.0,0.0,,,1098.0,-55.030517578125,-896,636,6.0,-91.86767578125,-3,0,2768,5,,,,,,,,73,-178,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28968.0,28968.0,0.0,,,1565.0,-57.0245361328125,-1307,860,73.0,99.03076171875,33,-5,2772,5,,,,,,,,73,199,68,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28968.0,28968.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28969.0,28969.0,0.0,,,1098.0,-55.0689697265625,-896,635,7.0,-173.43017578125,0,-3,2768,5,,,,,,,,67,166,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28969.0,28969.0,0.0,,,1559.0,-56.9915771484375,-1301,858,56.0,113.302001953125,23,-10,2772,5,,,,,,,,73,227,66,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28969.0,28969.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28969.0,28969.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28970.0,28970.0,0.0,,,1099.0,-55.0360107421875,-896,636,7.0,-19.8797607421875,-1,3,2768,5,,,,,,,,73,-37,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28970.0,28970.0,0.0,,,1552.0,-56.9586181640625,-1295,855,61.0,115.103759765625,25,-12,2772,5,,,,,,,,73,233,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28970.0,28970.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28971.0,28971.0,0.0,,,1098.0,-55.04150390625,-896,635,1.0,148.8922119140625,0,-1,2768,5,,,,,,,,73,-212,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28971.0,28971.0,0.0,,,1544.0,-56.953125,-1288,850,70.0,121.5362548828125,27,-17,2772,5,,,,,,,,73,244,76,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28971.0,28971.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28972.0,28972.0,0.0,,,1099.0,-55.052490234375,-896,635,2.0,-113.0548095703125,-1,0,2768,5,,,,,,,,73,-223,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28972.0,28972.0,0.0,,,1537.0,-56.876220703125,-1282,848,62.0,107.677001953125,27,-9,2772,5,,,,,,,,73,216,70,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28972.0,28972.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28973.0,28973.0,0.0,,,1098.0,-55.0469970703125,-896,635,5.0,116.839599609375,2,-1,2768,5,,,,,,,,67,239,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28973.0,28973.0,0.0,,,1529.0,-56.8157958984375,-1274,845,71.0,112.093505859375,30,-12,2772,5,,,,,,,,73,227,70,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28973.0,28973.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28974.0,28974.0,0.0,,,1098.0,-55.04150390625,-896,635,1.0,58.2550048828125,0,0,2768,5,,,,,,,,73,120,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28974.0,28974.0,0.0,,,1521.0,-56.689453125,-1266,844,73.0,100.2777099609375,33,-6,2772,5,,,,,,,,73,205,60,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28974.0,28974.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28974.0,28974.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28975.0,28975.0,0.0,,,1098.0,-55.0140380859375,-895,635,4.0,48.1695556640625,1,1,2768,5,,,,,,,,73,98,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28975.0,28975.0,0.0,,,1514.0,-56.6510009765625,-1260,841,64.0,113.8677978515625,26,-12,2772,5,,,,,,,,73,233,60,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28975.0,28975.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28976.0,28976.0,0.0,,,1098.0,-55.04150390625,-896,635,4.0,-149.83154296875,-1,-1,2768,5,,,,,,,,73,216,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28976.0,28976.0,0.0,,,1507.0,-56.5850830078125,-1253,838,65.0,109.6380615234375,28,-10,2772,5,,,,,,,,67,222,70,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28976.0,28976.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28977.0,28977.0,0.0,,,1099.0,-55.0799560546875,-897,635,13.0,-83.529052734375,-6,1,2768,5,,,,,,,,73,-161,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28977.0,28977.0,0.0,,,1498.0,-56.513671875,-1244,835,81.0,112.78564453125,34,-14,2772,5,,,,,,,,67,227,68,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28977.0,28977.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28978.0,28978.0,0.0,,,1099.0,-55.0634765625,-897,635,2.0,47.977294921875,1,1,2768,5,,,,,,,,73,98,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28978.0,28978.0,0.0,,,1487.0,-56.4642333984375,-1234,830,92.0,116.1859130859375,37,-19,2772,5,,,,,,,,73,233,60,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28978.0,28978.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28979.0,28979.0,0.0,,,1098.0,-55.0799560546875,-896,635,7.0,150.3643798828125,2,-3,2768,5,,,,,,,,73,-206,38,,,,,,,,,,,,,,
